gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	occurrenceStatus	preparations	disposition	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOccurrences	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	samplingEffort	sampleSizeValue	sampleSizeUnit	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	identificationQualifier	typeStatus	identifiedBy	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceAboveSurface	distanceAboveSurfaceAccuracy	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	genericName	acceptedScientificName	typifiedName	protocol	lastParsed	lastCrawled	repatriated
1324410139																										urn:catalog:O:B:1267/1										CC_BY_4_0			2016-06-15T00:00:00Z																				O	B			PRESERVED_SPECIMEN				urn:catalog:O:B:1267/1	1267/1		B. Kaalaas																												1889-07-26T00:00:00Z				1889	7	26																NO	Hordaland	Kvinnherad		Melkhougfjeld i Husnæs, Kvinherad								59.86431	5.84776	707.0																																			J. Vana													Anastrophyllum donnianum (Hook.) Steph.								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Anastrophyllaceae	Anastrophyllum		donnianum		SPECIES				ACCEPTED			68a0650f-96ae-499c-8b2a-a4f92c01e4b3	NO	2018-07-06T23:25:03.809Z							GEODETIC_DATUM_ASSUMED_WGS84		true	false	2689413	2689413	6	9	126	381	2292	2689412		2689413	Anastrophyllum donnianum	Anastrophyllum	Anastrophyllum donnianum (Hook.) Steph.		DWC_ARCHIVE	2016-12-07T12:58:21.957Z	2018-11-25T14:56:34.230Z	true
1324407726																										urn:catalog:O:B:4648/1										CC_BY_4_0			2016-06-15T00:00:00Z																				O	B			PRESERVED_SPECIMEN				urn:catalog:O:B:4648/1	4648/1		F. Kiær																												1880-07-22T00:00:00Z				1880	7	22																NO	Sør-Trøndelag	Oppdal		Kongsvold								62.30674	9.60753	707.0																																			Kristian Hassel	2004-11-29T00:00:00Z												Tortula laureri Lindberg, 1864								Plantae	Bryophyta	Bryopsida	Pottiales	Pottiaceae	Tortula		laureri		SPECIES				ACCEPTED			68a0650f-96ae-499c-8b2a-a4f92c01e4b3	NO	2018-07-06T23:34:01.782Z							GEODETIC_DATUM_ASSUMED_WGS84		true	false	5280585	5280585	6	35	327	621	4671	9549878		5280585	Tortula laureri	Tortula	Tortula laureri Lindberg, 1864		DWC_ARCHIVE	2016-12-07T12:57:50.358Z	2018-11-25T14:56:31.940Z	true
1324407722																										urn:catalog:O:B:4650/1										CC_BY_4_0			2016-06-15T00:00:00Z																				O	B			PRESERVED_SPECIMEN				urn:catalog:O:B:4650/1	4650/1		F. Kiær																												1878-07-30T00:00:00Z				1878	7	30																NO	Sør-Trøndelag	Oppdal		Nordre Knutshø, Dovre								62.33336	9.67563	3905.0																																			Kristian Hassel	2004-11-29T00:00:00Z												Tortula laureri Lindberg, 1864								Plantae	Bryophyta	Bryopsida	Pottiales	Pottiaceae	Tortula		laureri		SPECIES				ACCEPTED			68a0650f-96ae-499c-8b2a-a4f92c01e4b3	NO	2018-07-06T23:34:01.775Z							GEODETIC_DATUM_ASSUMED_WGS84		true	false	5280585	5280585	6	35	327	621	4671	9549878		5280585	Tortula laureri	Tortula	Tortula laureri Lindberg, 1864		DWC_ARCHIVE	2016-12-07T12:58:22.132Z	2018-11-25T14:56:25.089Z	true
1324407719																										urn:catalog:O:B:4654/1										CC_BY_4_0			2016-06-15T00:00:00Z																				O	B			PRESERVED_SPECIMEN				urn:catalog:O:B:4654/1	4654/1		F. Kiær																												1880-07-23T00:00:00Z				1880	7	23																NO	Sør-Trøndelag	Oppdal		Knutshø								62.31545	9.66558	4301.0																																			Kristian Hassel	2004-11-29T00:00:00Z												Tortula laureri Lindberg, 1864								Plantae	Bryophyta	Bryopsida	Pottiales	Pottiaceae	Tortula		laureri		SPECIES				ACCEPTED			68a0650f-96ae-499c-8b2a-a4f92c01e4b3	NO	2018-07-06T23:34:01.775Z							GEODETIC_DATUM_ASSUMED_WGS84		true	false	5280585	5280585	6	35	327	621	4671	9549878		5280585	Tortula laureri	Tortula	Tortula laureri Lindberg, 1864		DWC_ARCHIVE	2016-12-07T12:58:22.077Z	2018-11-25T14:56:36.636Z	true
1324407702																										urn:catalog:O:B:4652/1										CC_BY_4_0			2016-06-15T00:00:00Z																				O	B			PRESERVED_SPECIMEN				urn:catalog:O:B:4652/1	4652/1		F. Kiær																												1878-07-30T00:00:00Z				1878	7	30																NO	Sør-Trøndelag	Oppdal		Nordre Knutshø								62.33336	9.67563	3905.0																																			Kristian Hassel	2004-11-29T00:00:00Z												Tortula laureri Lindberg, 1864								Plantae	Bryophyta	Bryopsida	Pottiales	Pottiaceae	Tortula		laureri		SPECIES				ACCEPTED			68a0650f-96ae-499c-8b2a-a4f92c01e4b3	NO	2018-07-06T23:34:01.776Z							GEODETIC_DATUM_ASSUMED_WGS84		true	false	5280585	5280585	6	35	327	621	4671	9549878		5280585	Tortula laureri	Tortula	Tortula laureri Lindberg, 1864		DWC_ARCHIVE	2016-12-07T12:57:50.358Z	2018-11-25T14:56:38.051Z	true
1324407699																										urn:catalog:O:B:4656/1										CC_BY_4_0			2016-06-15T00:00:00Z																				O	B			PRESERVED_SPECIMEN				urn:catalog:O:B:4656/1	4656/1		F. Kiær																												1878-08-06T00:00:00Z				1878	8	6																NO	Sør-Trøndelag	Oppdal		Nordenfor og lidt ovenfor Kongsvold								62.30674	9.60753	707.0																																			Kristian Hassel	2004-11-29T00:00:00Z												Tortula laureri Lindberg, 1864								Plantae	Bryophyta	Bryopsida	Pottiales	Pottiaceae	Tortula		laureri		SPECIES				ACCEPTED			68a0650f-96ae-499c-8b2a-a4f92c01e4b3	NO	2018-07-06T23:34:01.774Z							GEODETIC_DATUM_ASSUMED_WGS84		true	false	5280585	5280585	6	35	327	621	4671	9549878		5280585	Tortula laureri	Tortula	Tortula laureri Lindberg, 1864		DWC_ARCHIVE	2016-12-07T12:57:50.358Z	2018-11-25T14:56:31.922Z	true
1324407663																										urn:catalog:O:B:4646/1										CC_BY_4_0			2016-06-15T00:00:00Z																				O	B			PRESERVED_SPECIMEN				urn:catalog:O:B:4646/1	4646/1		J. E. Zetterstedt																												1854-08-01T00:00:00Z				1854	8																	NO	Sør-Trøndelag	Oppdal		Dovre: Kongsvold								62.30674	9.60753	707.0																																			Kristian Hassel	2004-11-29T00:00:00Z												Tortula laureri Lindberg, 1864								Plantae	Bryophyta	Bryopsida	Pottiales	Pottiaceae	Tortula		laureri		SPECIES				ACCEPTED			68a0650f-96ae-499c-8b2a-a4f92c01e4b3	NO	2018-07-06T23:34:01.776Z							GEODETIC_DATUM_ASSUMED_WGS84		true	false	5280585	5280585	6	35	327	621	4671	9549878		5280585	Tortula laureri	Tortula	Tortula laureri Lindberg, 1864		DWC_ARCHIVE	2016-12-07T12:57:50.358Z	2018-11-25T14:56:25.092Z	true
1324407658																										urn:catalog:O:B:4642/1										CC_BY_4_0			2016-06-15T00:00:00Z																				O	B			PRESERVED_SPECIMEN				urn:catalog:O:B:4642/1	4642/1		Chr. Kaurin																												1893-07-01T00:00:00Z				1893	7																	NO	Sør-Trøndelag	Oppdal		Kongsvold								62.30674	9.60753	707.0																																			Kristian Hassel	2004-11-29T00:00:00Z												Tortula laureri Lindberg, 1864								Plantae	Bryophyta	Bryopsida	Pottiales	Pottiaceae	Tortula		laureri		SPECIES				ACCEPTED			68a0650f-96ae-499c-8b2a-a4f92c01e4b3	NO	2018-07-06T23:34:01.809Z							GEODETIC_DATUM_ASSUMED_WGS84		true	false	5280585	5280585	6	35	327	621	4671	9549878		5280585	Tortula laureri	Tortula	Tortula laureri Lindberg, 1864		DWC_ARCHIVE	2016-12-07T12:58:24.943Z	2018-11-25T14:56:36.636Z	true
1324407167																										urn:catalog:O:B:4986/1										CC_BY_4_0			2016-06-15T00:00:00Z																				O	B			PRESERVED_SPECIMEN				urn:catalog:O:B:4986/1	4986/1		E. Ryan																												1895-08-25T00:00:00Z				1895	8	25																NO	Østfold	Fredrikstad		Glemmen, Veumengen								59.25452	10.93783	1118.0																																			E. Ryan, Kristian Hassel	1895-08-25T00:00:00Z												Fissidens exilis Hedwig, 1801								Plantae	Bryophyta	Bryopsida	Fissidentales	Fissidentaceae	Fissidens		exilis		SPECIES				ACCEPTED			68a0650f-96ae-499c-8b2a-a4f92c01e4b3	NO	2018-07-06T23:28:44.448Z							GEODETIC_DATUM_ASSUMED_WGS84		true	false	5283214	5283214	6	35	327	1336	4643	2673216		5283214	Fissidens exilis	Fissidens	Fissidens exilis Hedwig, 1801		DWC_ARCHIVE	2016-12-07T12:58:20.793Z	2018-11-25T14:56:39.620Z	true
1324407162																										urn:catalog:O:B:4993/1										CC_BY_4_0			2016-06-20T00:00:00Z																				O	B			PRESERVED_SPECIMEN				urn:catalog:O:B:4993/1	4993/1		I. Hagen																												1913-05-12T00:00:00Z				1913	5	12																NO	Sør-Trøndelag	Trondheim		Strinda, Selebak								63.38753	10.37063	707.0																																			I. Hagen, Kristian Hassel	1913-05-12T00:00:00Z												Fissidens exilis Hedwig, 1801								Plantae	Bryophyta	Bryopsida	Fissidentales	Fissidentaceae	Fissidens		exilis		SPECIES				ACCEPTED			68a0650f-96ae-499c-8b2a-a4f92c01e4b3	NO	2018-07-06T23:28:44.433Z							GEODETIC_DATUM_ASSUMED_WGS84		true	false	5283214	5283214	6	35	327	1336	4643	2673216		5283214	Fissidens exilis	Fissidens	Fissidens exilis Hedwig, 1801		DWC_ARCHIVE	2016-12-07T12:57:50.644Z	2018-11-25T14:56:37.061Z	true
1324407161																										urn:catalog:O:B:4982/1										CC_BY_4_0			2016-06-15T00:00:00Z																				O	B			PRESERVED_SPECIMEN				urn:catalog:O:B:4982/1	4982/1		E. Ryan																												1895-05-01T00:00:00Z				1895	5	1																NO	Østfold	Fredrikstad		Onsøy, Ørebæk								59.2326	10.90153	707.0																																			E. Ryan, Kristian Hassel	1895-05-01T00:00:00Z												Fissidens exilis Hedwig, 1801								Plantae	Bryophyta	Bryopsida	Fissidentales	Fissidentaceae	Fissidens		exilis		SPECIES				ACCEPTED			68a0650f-96ae-499c-8b2a-a4f92c01e4b3	NO	2018-07-06T23:28:44.426Z							GEODETIC_DATUM_ASSUMED_WGS84		true	false	5283214	5283214	6	35	327	1336	4643	2673216		5283214	Fissidens exilis	Fissidens	Fissidens exilis Hedwig, 1801		DWC_ARCHIVE	2016-12-07T12:58:20.791Z	2018-11-25T14:56:34.195Z	true
1324407154																										urn:catalog:O:B:4985/1										CC_BY_4_0			2016-06-15T00:00:00Z																				O	B			PRESERVED_SPECIMEN				urn:catalog:O:B:4985/1	4985/1		E. Ryan																												1891-05-31T00:00:00Z				1891	5	31																NO	Østfold	Fredrikstad		Onsøy, Store Dale								59.19272	10.8643	1118.0																																			E. Ryan, Kristian Hassel	1891-05-31T00:00:00Z												Fissidens exilis Hedwig, 1801								Plantae	Bryophyta	Bryopsida	Fissidentales	Fissidentaceae	Fissidens		exilis		SPECIES				ACCEPTED			68a0650f-96ae-499c-8b2a-a4f92c01e4b3	NO	2018-07-06T23:28:44.421Z							GEODETIC_DATUM_ASSUMED_WGS84		true	false	5283214	5283214	6	35	327	1336	4643	2673216		5283214	Fissidens exilis	Fissidens	Fissidens exilis Hedwig, 1801		DWC_ARCHIVE	2016-12-07T12:58:26.933Z	2018-11-25T14:56:25.352Z	true
1324407146																										urn:catalog:O:B:4984/1										CC_BY_4_0			2016-06-15T00:00:00Z																				O	B			PRESERVED_SPECIMEN				urn:catalog:O:B:4984/1	4984/1		E. Ryan																												1891-04-24T00:00:00Z				1891	4	24																NO	Østfold	Fredrikstad		Onsøy, Store Dale								59.19272	10.8643	1118.0																																			E. Ryan, Kristian Hassel	1891-04-24T00:00:00Z												Fissidens exilis Hedwig, 1801								Plantae	Bryophyta	Bryopsida	Fissidentales	Fissidentaceae	Fissidens		exilis		SPECIES				ACCEPTED			68a0650f-96ae-499c-8b2a-a4f92c01e4b3	NO	2018-07-06T23:28:44.415Z							GEODETIC_DATUM_ASSUMED_WGS84		true	false	5283214	5283214	6	35	327	1336	4643	2673216		5283214	Fissidens exilis	Fissidens	Fissidens exilis Hedwig, 1801		DWC_ARCHIVE	2016-12-07T12:57:50.631Z	2018-11-25T14:56:34.274Z	true
1323172796																										urn:uuid:63f76b1b-1af1-4c48-b28e-91a71008b631										CC_BY_4_0																							nbf	so2-mosses			HUMAN_OBSERVATION				urn:uuid:63f76b1b-1af1-4c48-b28e-91a71008b631	15257088	None	Perry Gunnar Larsen, Oddvar Olsen	0									None			None			None	None											2016-08-20T00:00:00Z				2016	8	20			None													NO	Sogn og Fjordane	Sogn og Fjordane		Bårdsvikneset, Bremanger, Sf		None	None					61.809158	5.183746	5.0			None	None									None																				None															Herbertus stramineus (Dumort.) Trevis.								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Herbertaceae	Herbertus		stramineus		SPECIES				ACCEPTED			b124e1e0-4755-430f-9eab-894f25a9b59c	NO	2018-07-17T10:58:43.080Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED		true	false	4276928	4276928	6	9	126	381	2282	2689385		4276928	Herbertus stramineus	Herbertus	Herbertus stramineus (Dumort.) Trevis.		DWC_ARCHIVE	2018-07-17T10:49:50.791Z	2018-11-18T21:46:00.731Z	true
1323172795																										urn:uuid:929edf3a-9eb8-44be-b2d2-84867a240a95										CC_BY_4_0																							nbf	so2-mosses			HUMAN_OBSERVATION			"{""ValidationStatus"":""Approved Media""}"	urn:uuid:929edf3a-9eb8-44be-b2d2-84867a240a95	15257091	None	Perry Gunnar Larsen, Oddvar Olsen	0									None			None			None	None											2016-08-20T00:00:00Z				2016	8	20			None													NO	Sogn og Fjordane	Sogn og Fjordane		Bårdsvikneset, Bremanger, Sf		None	None					61.808759	5.183279	5.0			None	None									None																				None					validated										Herbertus stramineus (Dumort.) Trevis.								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Herbertaceae	Herbertus		stramineus		SPECIES				ACCEPTED			b124e1e0-4755-430f-9eab-894f25a9b59c	NO	2018-07-17T12:11:03.893Z							GEODETIC_DATUM_ASSUMED_WGS84;MULTIMEDIA_DATE_INVALID;COORDINATE_ROUNDED	STILLIMAGE	true	false	4276928	4276928	6	9	126	381	2282	2689385		4276928	Herbertus stramineus	Herbertus	Herbertus stramineus (Dumort.) Trevis.		DWC_ARCHIVE	2018-07-17T11:59:07.747Z	2018-11-18T22:07:49.080Z	true
1323172793																										urn:uuid:ccf4b3e1-f036-4052-8c17-bc73698ec341										CC_BY_4_0																							nbf	so2-mosses			HUMAN_OBSERVATION				urn:uuid:ccf4b3e1-f036-4052-8c17-bc73698ec341	15257086	None	Perry Gunnar Larsen, Oddvar Olsen	0									None			None			None	None											2016-08-20T00:00:00Z				2016	8	20			None													NO	Sogn og Fjordane	Sogn og Fjordane		Bårdsviknest, Bremanger, Sf		None	None					61.809544	5.181734	5.0			None	None									None																				None															Herbertus stramineus (Dumort.) Trevis.								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Herbertaceae	Herbertus		stramineus		SPECIES				ACCEPTED			b124e1e0-4755-430f-9eab-894f25a9b59c	NO	2018-07-17T13:34:24.166Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED		true	false	4276928	4276928	6	9	126	381	2282	2689385		4276928	Herbertus stramineus	Herbertus	Herbertus stramineus (Dumort.) Trevis.		DWC_ARCHIVE	2018-07-17T13:29:31.499Z	2018-11-18T22:34:54.547Z	true
1323172774																										urn:uuid:e81ef080-5589-4215-a9bc-1fa8f1959394										CC_BY_4_0																							nbf	so2-mosses			HUMAN_OBSERVATION				urn:uuid:e81ef080-5589-4215-a9bc-1fa8f1959394	15257087	None	Perry Gunnar Larsen, Oddvar Olsen	0									None			None			None	None											2016-08-20T00:00:00Z				2016	8	20			None													NO	Sogn og Fjordane	Sogn og Fjordane		Bårdsvikneset, Bremanger, Sf		None	None					61.809629	5.184537	5.0			None	None									None																				None															Herbertus stramineus (Dumort.) Trevis.								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Herbertaceae	Herbertus		stramineus		SPECIES				ACCEPTED			b124e1e0-4755-430f-9eab-894f25a9b59c	NO	2018-07-17T14:16:37.362Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED		true	false	4276928	4276928	6	9	126	381	2282	2689385		4276928	Herbertus stramineus	Herbertus	Herbertus stramineus (Dumort.) Trevis.		DWC_ARCHIVE	2018-07-17T14:07:07.026Z	2018-11-18T22:45:55.163Z	true
1323172764																										urn:uuid:e6eee783-f935-438d-8ec7-fd0e1ef869a1										CC_BY_4_0																							nbf	so2-mosses			HUMAN_OBSERVATION				urn:uuid:e6eee783-f935-438d-8ec7-fd0e1ef869a1	15257089	None	Perry Gunnar Larsen, Oddvar Olsen	0									None			None			None	None											2016-08-20T00:00:00Z				2016	8	20			None													NO	Sogn og Fjordane	Sogn og Fjordane		Bårdsvikneset, Bremanger, Sf		None	None					61.80889	5.183432	5.0			None	None									None																				None															Herbertus stramineus (Dumort.) Trevis.								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Herbertaceae	Herbertus		stramineus		SPECIES				ACCEPTED			b124e1e0-4755-430f-9eab-894f25a9b59c	NO	2018-07-17T14:15:03.193Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED		true	false	4276928	4276928	6	9	126	381	2282	2689385		4276928	Herbertus stramineus	Herbertus	Herbertus stramineus (Dumort.) Trevis.		DWC_ARCHIVE	2018-07-17T14:06:21.838Z	2018-11-18T22:45:28.517Z	true
1323172674																										urn:uuid:be2699ed-5eda-4eab-a09b-5d6bf711fee8										CC_BY_4_0																							nbf	so2-mosses			HUMAN_OBSERVATION				urn:uuid:be2699ed-5eda-4eab-a09b-5d6bf711fee8	15253108	None	Perry Gunnar Larsen, Oddvar Olsen	0									None			None			None	None											2016-08-20T00:00:00Z				2016	8	20			None													NO	Sogn og Fjordane	Sogn og Fjordane		Bårdvikneset Marafjellet, Bremanger, Sf		None	None					61.808492	5.188292	5.0			None	None									None																				None															Herbertus stramineus (Dumort.) Trevis.								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Herbertaceae	Herbertus		stramineus		SPECIES				ACCEPTED			b124e1e0-4755-430f-9eab-894f25a9b59c	NO	2018-07-17T13:13:20.306Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED		true	false	4276928	4276928	6	9	126	381	2282	2689385		4276928	Herbertus stramineus	Herbertus	Herbertus stramineus (Dumort.) Trevis.		DWC_ARCHIVE	2018-07-17T13:01:04.522Z	2018-11-18T22:28:09.838Z	true
1323172667																										urn:uuid:280eca90-4403-44ee-8f54-f6aae8141b72										CC_BY_4_0																							nbf	so2-mosses			HUMAN_OBSERVATION				urn:uuid:280eca90-4403-44ee-8f54-f6aae8141b72	15253115	None	Perry Gunnar Larsen, Oddvar Olsen	0									None			None			None	None											2016-08-20T00:00:00Z				2016	8	20			None													NO	Sogn og Fjordane	Sogn og Fjordane		Bårdvikneset Marafjellet, Bremanger, Sf		None	None					61.808462	5.187744	5.0			None	None									None																				None															Herbertus stramineus (Dumort.) Trevis.								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Herbertaceae	Herbertus		stramineus		SPECIES				ACCEPTED			b124e1e0-4755-430f-9eab-894f25a9b59c	NO	2018-07-17T09:32:41.361Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED		true	false	4276928	4276928	6	9	126	381	2282	2689385		4276928	Herbertus stramineus	Herbertus	Herbertus stramineus (Dumort.) Trevis.		DWC_ARCHIVE	2018-07-17T09:20:04.684Z	2018-11-18T21:17:54.378Z	true
1323172657																										urn:uuid:14c82cfc-ced6-4397-ad7d-61a4a9f9dca5										CC_BY_4_0																							nbf	so2-mosses			HUMAN_OBSERVATION				urn:uuid:14c82cfc-ced6-4397-ad7d-61a4a9f9dca5	15253057	None	Perry Gunnar Larsen, Oddvar Olsen	0									None			None			None	None											2016-08-20T00:00:00Z				2016	8	20			None													NO	Sogn og Fjordane	Sogn og Fjordane		Bårdvikneset Marafjellet, Bremanger, Sf		None	None					61.808525	5.188858	5.0			None	None									None																				None															Herbertus stramineus (Dumort.) Trevis.								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Herbertaceae	Herbertus		stramineus		SPECIES				ACCEPTED			b124e1e0-4755-430f-9eab-894f25a9b59c	NO	2018-07-17T09:06:05.853Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED		true	false	4276928	4276928	6	9	126	381	2282	2689385		4276928	Herbertus stramineus	Herbertus	Herbertus stramineus (Dumort.) Trevis.		DWC_ARCHIVE	2018-07-17T08:52:08.780Z	2018-11-18T21:09:21.983Z	true
1323172638																										urn:uuid:cabb4d72-8a2d-416f-b005-cfabd2d7aad5										CC_BY_4_0																							nbf	so2-mosses			HUMAN_OBSERVATION				urn:uuid:cabb4d72-8a2d-416f-b005-cfabd2d7aad5	15253103	None	Perry Gunnar Larsen, Oddvar Olsen	0									None			None			None	None											2016-08-20T00:00:00Z				2016	8	20			None													NO	Sogn og Fjordane	Sogn og Fjordane		Bårdvikneset Marafjellet, Bremanger, Sf		None	None					61.808551	5.188472	5.0			None	None									None																				None															Herbertus stramineus (Dumort.) Trevis.								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Herbertaceae	Herbertus		stramineus		SPECIES				ACCEPTED			b124e1e0-4755-430f-9eab-894f25a9b59c	NO	2018-07-17T13:30:12.780Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED		true	false	4276928	4276928	6	9	126	381	2282	2689385		4276928	Herbertus stramineus	Herbertus	Herbertus stramineus (Dumort.) Trevis.		DWC_ARCHIVE	2018-07-17T13:28:08.493Z	2018-11-18T22:33:54.048Z	true
1303074193																										urn:catalog:JBJordal:FunnBot:131160										CC_BY_4_0			2016-01-24T00:00:00Z																				JBJordal	FunnBot			HUMAN_OBSERVATION				urn:catalog:JBJordal:FunnBot:131160	131160		Jordal, John Bjarne; Lars Söderström m.fl.																												2015-09-12T00:00:00Z				2015	9	12								nordvendt furuskog på marka ved grunnlendt berg								NO	Hordaland	Kvinnherad		Stutaskorsnibba nord								59.86722	6.02591	10.0																																			Jordal, John Bjarne; Lars Söderström m.fl.													Anastrophyllum donnianum (Hook.) Steph.								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Anastrophyllaceae	Anastrophyllum		donnianum		SPECIES				ACCEPTED			09c38deb-8674-446e-8be8-3347f6c094ef	NO	2018-07-07T02:14:14.474Z	203.0	203.0	0.0	0.0			ELEVATION_MIN_MAX_SWAPPED;GEODETIC_DATUM_ASSUMED_WGS84		true	false	2689413	2689413	6	9	126	381	2292	2689412		2689413	Anastrophyllum donnianum	Anastrophyllum	Anastrophyllum donnianum (Hook.) Steph.		DWC_ARCHIVE	2018-01-12T02:54:48.999Z	2018-07-11T17:52:50.939Z	true
1303073563																										urn:catalog:JBJordal:FunnBot:130399										CC_BY_4_0			2016-01-24T00:00:00Z																				JBJordal	FunnBot			HUMAN_OBSERVATION				urn:catalog:JBJordal:FunnBot:130399	130399		Jordal, John Bjarne																												2015-07-20T00:00:00Z				2015	7	20								fosseberg oppå steinblokk i sprutsone								NO	Sogn og Fjordane	Bremanger		Ålfoten: Vass-lidvatnet S								61.80808	5.57111	7.0																																			Jordal, John Bjarne													Herbertus stramineus (Dumort.) Trevis.								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Herbertaceae	Herbertus		stramineus		SPECIES				ACCEPTED			09c38deb-8674-446e-8be8-3347f6c094ef	NO	2018-07-07T02:17:24.652Z	175.0	175.0	0.0	0.0			ELEVATION_MIN_MAX_SWAPPED;GEODETIC_DATUM_ASSUMED_WGS84		true	false	4276928	4276928	6	9	126	381	2282	2689385		4276928	Herbertus stramineus	Herbertus	Herbertus stramineus (Dumort.) Trevis.		DWC_ARCHIVE	2018-01-12T02:54:48.577Z	2018-07-11T17:52:50.672Z	true
